OGS	musDom	gloMor	droWil	droPse	droYak	droMel	droAna	droVir	droMoj	culQui	aedAeg	anoDar	anoSte	anoGam
sim.94.002	1	3	1	1	1	1	1	1	1	1	2	3	1	0
sim.940.002	1	1	0	0	1	1	1	1	1	3	2	2	1	1
sim.941.002	0	0	0	0	0	0	0	0	0	2	2	1	1	1
sim.942.002	1	1	0	1	1	1	1	1	0	2	2	2	4	2
sim.943.002	1	0	1	1	1	1	1	1	1	1	1	0	1	1
sim.944.002	4	5	2	2	2	2	2	1	1	0	0	0	0	0
sim.945.002	1	1	1	1	1	1	1	1	0	1	1	0	0	0
sim.946.002	1	1	1	0	2	2	2	2	1	1	1	3	2	4
sim.947.002	5	5	3	5	5	5	6	5	5	0	1	1	1	1
sim.948.002	0	0	1	1	2	1	1	1	1	0	0	0	0	0
sim.949.002	2	2	1	1	1	0	1	1	0	2	1	1	1	0
sim.95.002	0	1	1	1	1	1	1	1	1	3	2	5	2	2
sim.950.002	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.951.002	0	0	1	1	1	1	1	2	2	1	0	3	4	3
sim.952.002	1	2	1	1	0	1	1	1	1	0	0	0	0	0
sim.953.002	1	1	1	1	1	1	1	1	1	0	1	2	3	3
sim.954.002	1	1	2	1	3	1	1	1	2	2	1	1	0	1
sim.955.002	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.956.002	1	1	1	1	1	1	1	0	0	0	1	1	2	2
sim.957.002	3	3	3	2	2	2	2	4	3	1	3	2	2	3
sim.958.002	0	0	0	0	0	0	0	0	0	2	1	0	2	2
sim.959.002	1	1	0	2	1	2	1	0	0	1	2	1	3	3
sim.96.002	2	2	2	2	2	2	2	0	1	1	1	0	0	0
sim.960.002	1	1	1	1	1	1	2	1	0	2	1	1	1	2
sim.961.002	0	0	0	0	0	0	0	0	0	2	1	1	1	1
sim.962.002	2	2	2	2	2	2	2	2	2	3	3	1	3	4
sim.963.002	3	4	3	3	3	3	5	3	2	1	0	1	1	1
sim.964.002	1	1	1	2	2	2	1	1	1	0	0	0	0	0
sim.965.002	2	2	2	1	2	2	2	3	3	0	0	0	0	0
sim.966.002	0	1	1	1	1	1	1	1	1	1	1	1	1	0
sim.967.002	1	1	1	1	1	1	1	2	2	1	1	1	1	1
sim.968.002	4	3	3	5	4	3	4	4	5	2	2	0	1	1
sim.969.002	2	1	2	2	2	2	2	1	2	1	1	1	1	1
sim.97.002	0	0	0	0	0	0	0	0	0	5	6	0	0	0
sim.970.002	1	1	2	2	0	0	0	1	1	0	0	0	0	0
sim.971.002	2	2	3	2	3	4	2	3	3	2	1	2	2	1
sim.972.002	1	1	1	1	0	0	0	0	0	0	0	1	0	1
sim.973.002	0	0	0	0	0	0	0	0	0	0	0	2	3	4
sim.974.002	0	1	4	2	2	2	3	3	3	0	0	0	0	0
sim.975.002	1	1	1	0	1	1	1	1	1	0	0	0	0	0
sim.976.002	2	2	4	4	4	4	6	4	5	2	2	0	0	0
sim.977.002	1	1	1	0	1	1	0	1	1	0	0	0	0	0
sim.978.002	1	1	1	1	1	1	1	0	1	2	2	3	1	0
sim.979.002	1	1	1	1	2	2	1	1	1	1	2	2	2	2
sim.98.002	1	1	0	0	1	1	1	1	1	2	3	2	2	2
sim.980.002	1	0	1	1	1	1	1	1	1	2	1	1	1	1
sim.981.002	1	1	1	1	1	1	1	1	1	1	1	0	1	1
sim.982.002	1	1	1	1	2	1	1	1	1	1	1	0	1	1
sim.983.002	3	3	2	1	2	2	2	2	2	0	0	0	0	0
sim.984.002	0	2	1	1	1	1	1	1	1	0	0	0	0	0
sim.985.002	2	2	3	4	4	5	4	2	2	0	0	0	0	0
sim.986.002	0	1	1	1	1	1	0	1	1	2	1	1	1	1
sim.987.002	0	0	0	0	0	0	0	0	0	1	1	1	0	1
sim.988.002	0	0	1	1	1	1	1	1	1	2	1	3	2	3
sim.989.002	0	0	0	0	0	0	0	0	0	2	3	1	1	1
sim.99.002	1	1	1	0	1	1	1	1	1	1	2	0	0	0
sim.990.002	1	2	1	0	1	1	0	1	1	0	0	3	2	2
sim.991.002	1	1	2	1	2	2	2	1	0	2	4	1	1	1
sim.992.002	1	1	0	0	0	0	0	0	0	1	1	1	1	1
sim.993.002	1	1	1	1	2	2	1	1	1	0	0	0	0	0
sim.994.002	2	3	4	4	4	3	3	3	4	3	3	2	1	2
sim.995.002	1	1	1	1	1	1	1	1	1	0	1	0	0	0
sim.996.002	1	1	1	1	1	1	1	1	1	2	0	0	0	1
sim.997.002	2	1	0	0	0	0	0	0	0	1	0	3	3	2
sim.998.002	7	4	7	3	4	4	5	5	4	1	1	2	3	2
sim.999.002	0	0	1	1	1	1	1	1	0	0	0	0	0	0
sim.0.005	0	2	1	5	5	5	4	2	3	0	0	0	0	0
sim.1.005	0	0	3	1	1	1	1	0	0	1	1	2	1	0
sim.10.005	0	2	1	0	1	1	0	0	1	2	2	3	5	5
sim.100.005	1	3	2	1	1	1	1	0	0	0	0	3	3	3
sim.101.005	0	0	0	0	0	0	0	0	0	1	1	1	1	1
sim.102.005	2	2	4	3	2	1	2	3	3	0	0	0	0	0
sim.103.005	1	1	1	0	1	1	1	1	1	0	0	0	0	0
sim.104.005	0	0	0	0	0	0	0	0	0	2	1	0	1	1
sim.105.005	0	0	0	0	0	0	0	0	0	1	0	2	1	1
sim.106.005	0	0	0	0	0	0	0	0	0	2	3	3	3	3
sim.107.005	0	0	0	0	0	0	0	0	0	0	0	3	4	1
sim.108.005	0	0	0	0	0	0	0	0	0	3	7	4	6	6
sim.109.005	2	1	1	1	1	1	1	1	1	2	1	1	1	2
sim.11.005	0	1	1	1	1	1	1	2	2	4	2	6	3	3
sim.110.005	1	1	4	1	1	1	1	2	2	1	2	1	1	1
sim.111.005	10	2	2	5	4	4	4	4	5	3	1	1	1	1
sim.112.005	2	2	0	1	3	2	1	0	3	2	2	2	1	1
sim.113.005	0	0	0	0	0	0	0	0	0	0	0	1	3	1
sim.114.005	1	1	3	6	4	4	5	3	4	2	1	1	5	3
sim.115.005	1	0	1	0	1	0	1	1	1	0	0	0	0	0
sim.116.005	2	2	1	2	0	0	0	0	0	1	2	0	0	0
sim.117.005	0	0	0	0	0	0	0	0	0	2	2	0	1	1
sim.118.005	1	1	0	0	0	0	0	0	0	1	1	0	0	0
sim.119.005	0	0	0	0	0	0	0	0	0	4	1	2	4	1
sim.12.005	1	1	2	1	2	2	2	1	1	2	0	1	0	1
sim.120.005	3	2	1	1	2	2	1	2	3	0	0	0	0	0
sim.121.005	0	2	2	3	4	4	3	2	1	0	0	0	0	0
sim.122.005	1	1	0	0	0	0	0	0	0	2	3	6	7	5
sim.123.005	1	1	1	0	1	1	2	1	1	0	0	0	0	0
sim.124.005	1	2	1	0	0	0	1	1	1	0	0	0	1	0
sim.125.005	1	2	1	1	1	1	1	0	0	2	0	5	4	3
sim.126.005	1	1	0	1	1	1	2	2	1	2	3	0	1	2
sim.127.005	1	3	2	3	2	2	2	6	5	3	2	0	0	0
sim.128.005	7	5	10	7	9	8	8	5	5	0	0	0	0	0
sim.129.005	4	6	2	0	0	0	0	0	1	0	2	0	1	2
sim.13.005	0	0	0	0	0	0	0	0	0	1	1	4	1	2
sim.130.005	2	1	1	0	1	1	1	1	0	1	1	1	2	1
sim.131.005	0	0	2	1	1	0	0	1	1	2	0	0	0	0
sim.132.005	0	0	0	0	0	0	0	1	2	1	1	0	0	0
sim.133.005	1	0	1	2	1	1	1	1	1	0	1	0	1	1
sim.134.005	2	2	3	6	4	4	5	4	4	0	0	0	0	0
sim.135.005	2	1	0	0	2	2	2	2	2	1	6	1	1	1
sim.136.005	0	0	0	0	0	0	0	0	0	1	5	1	0	1
sim.137.005	2	2	1	1	1	1	1	2	0	0	0	0	0	0
sim.138.005	4	6	3	3	2	2	4	3	3	5	3	4	3	3
sim.139.005	0	0	0	0	0	0	0	0	0	4	7	1	0	1
sim.14.005	1	1	2	1	2	3	2	2	1	1	1	4	4	1
sim.140.005	1	0	1	1	1	1	2	1	1	1	1	0	0	0
sim.141.005	1	1	3	1	3	3	2	1	3	0	0	0	0	0
sim.142.005	3	1	1	1	1	1	1	0	0	1	2	0	0	0
sim.143.005	0	0	3	1	2	2	1	1	2	4	2	1	2	1
sim.144.005	2	1	3	1	1	1	1	2	2	0	0	1	1	0
sim.145.005	0	0	1	1	1	1	1	0	0	2	0	0	1	1
sim.146.005	1	1	2	0	1	1	1	2	2	1	1	0	0	0
sim.147.005	0	0	0	0	0	0	0	0	0	4	1	0	0	0
sim.148.005	0	0	0	1	1	1	1	1	1	1	3	0	0	0
sim.149.005	0	0	0	0	0	0	0	0	0	3	2	0	0	0
sim.15.005	0	0	0	0	0	0	0	0	0	3	4	4	4	4
sim.150.005	0	0	0	0	0	0	0	0	0	1	2	4	2	2
sim.151.005	1	2	2	1	1	1	1	1	2	0	1	3	1	1
sim.152.005	0	0	0	0	0	0	0	0	0	1	0	1	2	1
sim.153.005	3	3	2	5	1	1	3	4	3	4	6	6	4	4
sim.154.005	0	0	0	0	0	0	0	0	0	2	1	0	1	1
sim.155.005	2	4	2	3	3	3	4	2	2	0	0	0	0	0
sim.156.005	0	0	0	0	0	0	0	0	0	2	2	3	4	3
sim.157.005	3	4	2	7	5	4	6	4	5	4	1	1	2	2
sim.158.005	0	1	1	1	1	1	1	1	0	0	0	0	0	0
sim.159.005	1	1	1	1	1	1	1	0	1	0	0	0	0	0
sim.16.005	0	0	0	0	0	0	0	0	0	0	0	1	2	3
sim.160.005	1	0	0	0	0	0	0	0	0	2	2	3	5	3
sim.161.005	2	1	1	1	1	1	1	0	0	0	0	0	0	0
sim.162.005	3	2	1	2	2	2	1	3	4	3	2	2	2	2
sim.163.005	0	0	0	0	0	0	0	0	0	2	2	2	10	10
sim.164.005	4	2	3	2	2	2	2	2	2	2	0	0	0	0
sim.165.005	2	1	1	2	1	1	1	1	1	1	1	0	0	0
sim.166.005	1	1	2	0	1	1	1	1	1	0	0	1	1	1
sim.167.005	0	0	0	0	0	0	0	0	0	0	0	2	1	4
sim.168.005	1	0	1	0	2	1	1	2	2	0	0	0	0	0
sim.169.005	1	0	3	3	6	4	3	3	3	5	4	2	2	2
sim.17.005	3	2	2	2	4	3	5	3	2	0	0	0	0	0
sim.170.005	0	0	0	0	0	0	0	0	0	3	1	3	4	8
sim.171.005	0	0	0	2	0	1	1	1	1	0	0	0	0	0
sim.172.005	0	0	0	0	0	0	0	0	0	0	4	0	0	0
sim.173.005	0	0	1	3	1	2	2	0	0	1	0	0	0	0
sim.174.005	1	1	2	2	2	2	2	2	3	0	0	0	0	0
sim.175.005	1	1	1	0	1	1	1	2	2	2	0	0	2	1
sim.176.005	1	1	6	4	4	4	4	7	5	0	0	0	0	0
sim.177.005	3	1	1	3	2	2	2	4	4	0	0	0	0	0
sim.178.005	1	2	2	3	4	3	3	2	3	0	0	0	0	0
sim.179.005	0	1	1	0	1	1	3	0	1	1	1	0	1	1
sim.18.005	3	3	4	3	4	4	5	3	3	0	0	0	0	0
sim.180.005	4	8	7	3	6	5	5	4	6	1	2	1	0	0
sim.181.005	1	2	1	2	1	2	2	2	3	0	0	0	0	0
sim.182.005	0	0	0	0	0	0	0	0	0	1	1	2	0	1
sim.183.005	1	1	1	1	1	1	1	1	1	1	1	1	2	2
sim.184.005	0	0	0	0	0	0	0	0	0	2	4	5	3	4
sim.185.005	0	0	0	0	0	0	0	0	0	0	1	1	3	0
sim.186.005	0	0	0	0	0	0	0	0	0	1	2	2	1	1
sim.187.005	1	0	0	0	0	0	0	0	0	3	0	5	3	2
sim.188.005	0	0	0	0	0	0	0	0	0	3	6	0	1	0
sim.189.005	6	5	4	3	2	2	0	3	4	2	1	4	2	2
sim.19.005	0	0	0	0	0	0	0	0	0	3	0	2	1	0
sim.190.005	0	0	2	1	1	1	1	2	3	0	0	0	0	0
sim.191.005	1	0	1	2	1	1	1	1	2	0	0	0	0	0
sim.192.005	1	1	2	1	1	1	1	2	1	1	3	0	0	1
sim.193.005	0	0	0	0	0	0	0	0	0	4	1	1	1	1
sim.194.005	0	0	0	0	0	0	0	0	0	1	1	0	2	2
sim.195.005	1	1	0	1	1	1	1	2	1	1	1	1	1	2
sim.196.005	1	1	4	2	4	4	3	5	4	3	5	2	3	3
sim.197.005	1	1	1	2	1	1	1	2	1	0	0	0	0	0
sim.198.005	0	0	0	0	0	0	0	0	0	0	0	2	2	2
sim.199.005	0	1	1	2	2	2	2	0	1	2	3	0	0	0
sim.2.005	0	0	2	5	3	4	2	4	2	0	0	0	0	0
sim.20.005	1	1	2	0	1	1	2	1	0	0	0	0	0	0
sim.200.005	0	0	0	0	0	0	0	0	0	1	2	1	1	1
sim.201.005	0	0	2	1	1	1	1	2	2	1	1	1	2	2
sim.202.005	2	0	2	1	0	0	0	2	2	1	1	2	2	2
sim.203.005	0	0	0	0	0	0	0	0	0	1	1	2	1	2
sim.204.005	0	0	1	1	0	0	0	2	1	0	0	0	0	0
sim.205.005	4	3	3	1	2	2	2	2	3	3	2	3	4	4
sim.206.005	0	0	2	3	2	2	5	2	2	0	1	0	0	0
sim.207.005	0	0	0	0	0	0	0	0	0	0	0	4	2	3
sim.208.005	0	0	1	2	1	1	1	1	1	4	6	1	1	1
sim.209.005	2	2	0	0	1	1	1	1	1	1	0	1	0	0
sim.21.005	4	5	3	2	2	2	1	2	2	0	0	0	0	0
sim.210.005	1	1	0	1	3	3	2	1	1	0	0	0	0	0
sim.211.005	0	0	0	0	0	0	0	0	0	1	1	0	1	1
sim.212.005	1	0	3	1	7	5	4	1	1	0	0	0	0	0
sim.213.005	2	1	0	1	1	2	1	1	1	0	0	0	0	0
sim.214.005	4	1	7	3	2	5	4	1	2	0	0	0	0	0
sim.215.005	1	1	0	0	0	0	0	2	2	0	0	0	0	0
sim.216.005	0	0	0	0	0	0	0	0	0	1	3	1	1	1
sim.217.005	3	4	3	3	2	2	2	4	5	1	1	0	1	1
sim.218.005	2	3	3	3	2	2	1	3	4	0	0	0	0	0
sim.219.005	5	4	3	5	4	5	6	5	8	10	15	7	6	4
sim.22.005	1	1	2	2	3	3	3	0	1	1	0	1	0	0
sim.220.005	0	0	0	0	0	0	0	0	0	1	7	5	4	5
sim.221.005	2	1	5	3	2	2	3	2	3	1	3	1	0	0
sim.222.005	0	0	0	0	0	0	0	0	0	0	2	1	4	5
sim.223.005	6	5	6	4	6	5	5	7	8	0	0	1	4	4
sim.224.005	2	1	0	0	0	0	0	0	0	3	1	0	4	4
sim.225.005	1	1	2	1	1	1	2	0	1	0	0	0	0	0
sim.226.005	0	0	0	1	1	1	1	1	2	0	0	0	0	0
sim.227.005	1	1	2	1	1	1	1	1	1	0	1	1	1	1
sim.228.005	3	4	5	5	6	7	7	8	6	2	2	5	6	6
sim.229.005	3	1	1	1	0	0	0	0	1	0	0	0	0	0
sim.23.005	4	3	1	2	2	2	1	2	2	2	5	1	1	3
sim.230.005	0	0	0	0	0	0	0	0	0	8	5	0	0	0
sim.231.005	1	1	5	1	2	2	3	2	2	0	0	1	2	1
sim.232.005	1	0	1	1	1	0	1	1	1	0	0	0	0	0
sim.233.005	0	0	1	0	1	1	1	1	1	0	0	1	2	2
sim.234.005	2	1	1	1	1	1	0	2	2	3	1	3	4	2
sim.235.005	3	3	2	3	1	1	1	2	2	0	0	0	0	0
sim.236.005	5	4	6	6	6	6	7	6	6	0	0	0	0	0
sim.237.005	0	0	0	0	0	0	0	0	0	1	1	2	3	1
sim.238.005	0	0	0	0	0	0	0	0	0	3	1	4	2	0
sim.239.005	2	2	1	1	1	1	1	1	1	1	1	7	4	5
sim.24.005	4	5	4	4	5	5	6	4	3	1	5	0	0	0
sim.240.005	2	3	2	3	2	3	3	2	3	0	0	1	7	5
sim.241.005	0	0	1	2	2	2	2	4	3	1	1	0	0	0
sim.242.005	2	4	3	2	2	2	2	2	1	0	0	2	2	2
sim.243.005	2	3	4	3	1	1	2	4	4	1	1	0	0	0
sim.244.005	0	0	2	1	1	1	1	1	1	0	0	0	0	0
sim.245.005	0	0	0	0	0	0	0	0	0	3	1	2	0	0
sim.246.005	0	0	0	0	0	0	0	0	0	1	2	1	1	1
sim.247.005	3	4	2	2	4	3	3	4	5	1	1	0	1	0
sim.248.005	0	0	0	0	0	0	0	0	0	3	5	0	0	0
sim.249.005	2	2	1	0	1	1	1	2	2	0	0	0	0	0
sim.25.005	2	1	1	1	1	1	2	1	1	3	1	0	2	1
sim.250.005	0	0	0	0	0	0	0	0	0	1	2	1	1	1
sim.251.005	0	0	0	0	0	0	0	0	0	0	0	4	2	1
sim.252.005	0	0	0	0	0	0	0	0	0	1	3	2	1	1
sim.253.005	1	1	2	1	0	0	0	1	2	0	0	1	1	0
sim.254.005	0	0	0	0	0	0	0	0	0	2	1	1	2	1
sim.255.005	1	1	1	1	3	3	2	2	2	2	1	0	2	3
sim.256.005	0	0	0	0	0	0	0	0	0	0	0	2	2	3
sim.257.005	1	1	0	0	0	0	0	0	0	1	0	1	1	1
sim.258.005	0	0	0	0	0	0	0	0	0	0	1	2	5	2
sim.259.005	0	0	0	0	0	0	0	0	0	5	7	5	7	8
sim.26.005	0	0	2	2	1	1	2	2	6	2	1	2	3	1
sim.260.005	1	1	1	0	1	1	1	0	0	1	2	0	1	1
sim.261.005	2	4	5	7	6	5	6	4	6	0	0	0	0	0
sim.262.005	0	0	1	1	1	1	1	1	1	0	0	0	0	0
sim.263.005	2	0	1	1	1	1	1	2	2	4	3	1	1	0
sim.264.005	1	1	3	1	3	3	1	1	2	0	0	0	0	0
sim.265.005	0	0	1	1	1	1	0	1	1	1	1	3	4	4
sim.266.005	2	1	0	0	0	0	0	0	0	1	0	2	3	3
sim.267.005	0	0	0	0	0	0	0	0	0	1	1	1	4	5
sim.268.005	1	3	1	1	1	1	1	1	0	1	1	2	2	2
sim.269.005	2	1	1	1	1	1	1	3	2	2	2	5	4	4
sim.27.005	0	1	0	0	1	1	1	0	0	2	1	0	0	0
sim.270.005	1	1	3	1	1	1	1	1	1	0	0	0	0	0
sim.271.005	2	2	0	0	0	0	0	0	0	1	3	2	2	2
sim.272.005	1	0	0	1	1	1	1	0	0	0	0	2	2	1
sim.273.005	2	2	0	0	0	0	0	0	0	0	0	0	1	2
sim.274.005	1	3	5	2	4	3	4	1	1	1	2	1	0	0
sim.275.005	2	1	2	2	3	3	3	4	4	2	2	2	4	1
sim.276.005	3	2	2	3	3	3	2	3	4	1	2	2	1	1
sim.277.005	3	2	4	1	3	3	2	0	0	0	0	0	0	0
sim.278.005	3	3	0	2	3	2	1	1	0	1	1	1	1	1
sim.279.005	0	0	0	0	0	0	0	0	0	2	2	0	0	0
sim.28.005	1	1	0	0	0	0	0	0	0	2	1	3	0	2
sim.280.005	0	0	0	0	0	0	0	0	0	3	5	0	0	0
sim.281.005	0	1	0	0	0	0	0	0	0	3	2	0	0	0
sim.282.005	2	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.283.005	2	0	2	3	2	2	2	3	2	0	0	1	1	1
sim.284.005	0	0	0	0	0	0	0	0	0	1	1	4	5	7
sim.285.005	5	2	1	2	2	2	2	3	2	1	1	1	0	0
sim.286.005	2	3	6	2	3	4	4	2	2	0	0	0	0	0
sim.287.005	1	1	1	1	1	1	1	1	1	0	0	1	0	0
sim.288.005	0	0	2	2	3	2	1	1	0	1	1	0	0	0
sim.289.005	1	1	1	3	4	2	2	3	2	1	0	1	1	1
sim.29.005	3	2	2	2	2	2	1	1	1	1	4	0	1	2
sim.290.005	0	0	0	0	0	0	0	0	0	3	4	2	1	1
sim.291.005	0	0	0	0	0	0	0	0	0	4	2	0	0	0
sim.292.005	2	2	3	3	3	3	2	2	2	0	0	0	1	1
sim.293.005	0	0	0	0	0	0	0	0	0	2	0	2	2	1
sim.294.005	0	0	0	0	0	0	0	0	0	3	2	1	1	1
sim.295.005	1	1	1	1	1	1	1	1	1	1	1	1	2	2
sim.296.005	1	2	3	3	3	2	2	3	3	2	4	3	0	0
sim.297.005	0	0	1	0	1	1	1	0	0	0	0	0	0	0
sim.298.005	1	1	1	1	1	0	1	1	2	0	0	2	1	3
sim.299.005	1	1	2	2	4	3	2	1	1	6	2	1	2	1
sim.3.005	1	0	2	1	1	1	1	1	1	1	1	1	0	0
sim.30.005	0	0	0	0	0	0	0	0	0	4	7	4	3	3
sim.300.005	1	1	1	1	1	1	1	1	1	1	1	1	0	2
sim.301.005	3	1	1	2	1	1	2	2	1	0	1	0	0	0
sim.302.005	1	1	1	1	1	1	1	2	0	6	3	2	1	3
sim.303.005	0	0	0	0	0	0	0	0	0	11	7	2	6	3
sim.304.005	2	1	2	1	3	4	1	4	3	0	0	0	0	0
sim.305.005	4	5	3	4	3	4	8	5	6	3	5	0	0	0
sim.306.005	4	2	3	5	4	8	4	5	6	0	0	0	0	0
sim.307.005	2	1	0	1	1	1	1	1	1	0	0	0	0	0
sim.308.005	0	0	1	0	0	0	0	1	2	1	0	2	2	1
sim.309.005	2	2	1	1	0	0	0	1	1	0	0	0	0	0
sim.31.005	0	0	0	1	1	1	1	1	0	0	0	0	0	0
sim.310.005	0	0	0	0	0	0	0	0	0	2	9	1	1	0
sim.311.005	1	1	1	0	0	0	0	0	0	1	1	0	0	0
sim.312.005	2	3	4	3	6	4	3	2	3	0	0	0	0	0
sim.313.005	0	0	0	0	0	0	0	0	0	1	3	0	3	3
sim.314.005	2	3	1	3	1	1	1	3	1	1	1	1	1	1
sim.315.005	4	0	0	0	0	0	0	0	0	1	1	2	2	2
sim.316.005	4	4	1	2	1	1	2	4	4	0	0	0	0	0
sim.317.005	0	0	0	0	0	0	0	0	0	1	1	0	1	1
sim.318.005	2	2	2	1	0	0	1	1	1	0	0	0	0	0
sim.319.005	0	0	0	0	0	0	0	0	0	2	0	1	3	3
sim.32.005	0	0	0	0	0	0	0	0	0	2	0	2	0	0
sim.320.005	0	0	2	1	2	2	2	2	2	1	1	2	3	2
sim.321.005	0	0	0	0	0	0	0	0	0	0	0	1	2	1
sim.322.005	5	1	3	1	1	2	0	4	6	1	1	2	2	0
sim.323.005	0	0	0	0	0	0	0	0	0	1	0	2	1	1
sim.324.005	2	1	0	0	0	0	0	1	1	0	2	1	2	1
sim.325.005	1	0	0	1	1	1	1	0	1	1	1	0	0	0
sim.326.005	0	0	0	0	0	0	0	0	0	5	5	1	3	6
sim.327.005	0	0	0	0	0	0	0	0	0	3	0	2	2	2
sim.328.005	0	1	1	1	1	0	1	1	3	1	4	0	0	0
sim.329.005	1	1	1	1	1	2	1	1	1	2	2	2	2	2
sim.33.005	0	0	1	1	1	1	1	0	0	1	2	8	8	8
sim.330.005	0	0	0	0	0	0	0	0	0	1	2	0	0	1
sim.331.005	0	0	0	0	0	0	0	0	0	5	2	1	3	4
sim.332.005	0	0	0	0	0	0	0	0	0	2	3	1	1	1
sim.333.005	1	1	1	0	2	1	1	0	0	0	0	0	0	0
sim.334.005	2	5	3	2	3	2	2	2	2	0	0	0	0	0
sim.335.005	3	3	3	2	2	2	3	3	2	2	4	7	9	10
sim.336.005	1	5	1	0	0	0	0	1	1	2	2	4	3	2
sim.337.005	1	1	1	1	2	2	0	0	0	0	0	0	0	0
sim.338.005	1	1	3	2	2	2	2	2	2	2	2	1	1	0
sim.339.005	0	0	0	0	0	0	0	0	0	2	1	5	3	3
sim.34.005	0	0	0	0	0	0	0	0	0	4	8	9	7	5
sim.340.005	1	1	3	3	2	2	0	2	4	8	3	2	0	1
sim.341.005	0	0	2	1	1	1	1	2	2	5	0	1	2	1
sim.342.005	2	2	0	0	0	0	0	1	1	1	1	1	1	1
sim.343.005	0	0	0	0	0	0	0	0	0	0	1	2	1	1
sim.344.005	2	2	3	3	2	2	2	3	3	2	2	2	2	2
sim.345.005	1	2	1	1	1	1	1	0	0	9	2	1	2	2
sim.346.005	4	1	4	5	5	4	5	9	7	0	0	0	0	0
sim.347.005	3	3	0	0	0	0	0	0	0	0	0	1	1	1
sim.348.005	1	1	0	0	0	0	0	0	0	0	1	1	1	1
sim.349.005	6	5	4	3	3	3	5	5	2	0	0	0	0	0
sim.35.005	3	4	4	4	4	3	5	4	6	0	0	0	0	0
sim.350.005	0	0	0	0	0	0	0	0	0	3	2	3	1	0
sim.351.005	3	1	1	1	2	2	1	2	3	0	0	0	0	0
sim.352.005	1	1	0	0	0	0	0	0	0	1	1	0	1	2
sim.353.005	1	2	7	3	5	6	2	3	4	0	0	2	2	1
sim.354.005	1	2	4	4	5	6	5	5	8	0	0	0	0	0
sim.355.005	2	0	2	2	2	2	2	1	1	0	0	0	0	0
sim.356.005	1	0	0	0	0	0	0	0	0	1	1	1	1	2
sim.357.005	2	2	0	0	0	0	0	0	0	1	1	3	3	3
sim.358.005	2	2	1	2	1	1	1	3	2	1	2	1	2	3
sim.359.005	0	0	0	0	0	0	0	0	0	2	1	2	2	2
sim.36.005	1	1	1	1	1	1	1	1	1	0	0	0	0	0
sim.360.005	1	2	3	3	3	2	1	2	2	3	3	1	0	1
sim.361.005	0	0	0	0	0	0	0	0	0	0	0	1	1	3
sim.362.005	4	8	3	4	3	3	3	3	1	0	0	0	0	0
sim.363.005	1	1	2	0	1	1	1	1	1	1	2	1	0	0
sim.364.005	4	6	3	4	3	3	3	6	5	0	0	4	5	5
sim.365.005	1	4	2	2	1	2	1	1	0	0	0	0	1	1
sim.366.005	0	0	0	0	0	0	0	0	0	1	2	0	2	1
sim.367.005	0	1	2	2	2	2	2	1	3	1	1	2	1	0
sim.368.005	2	2	4	5	3	3	4	3	3	0	0	0	0	0
sim.369.005	1	1	1	0	1	1	1	1	2	5	6	2	2	0
sim.37.005	0	1	2	1	1	0	0	2	2	0	3	0	0	2
sim.370.005	0	0	0	0	0	0	0	0	0	3	2	1	1	0
sim.371.005	5	4	1	3	5	3	2	2	4	2	2	0	0	0
sim.372.005	0	0	0	0	0	0	0	0	0	2	1	2	2	2
sim.373.005	0	0	0	0	0	0	0	0	0	0	0	1	3	1
sim.374.005	1	1	6	2	3	3	3	6	4	1	1	0	1	1
sim.375.005	1	1	2	2	2	2	1	1	2	2	2	2	2	2
sim.376.005	4	5	0	0	0	0	0	0	0	0	0	1	1	1
sim.377.005	2	2	0	0	0	0	0	0	0	0	0	0	0	0
sim.378.005	0	0	0	0	0	0	0	0	0	1	5	4	2	2
sim.379.005	1	1	1	0	1	1	1	1	1	0	0	0	0	0
sim.38.005	3	3	2	2	2	2	3	3	4	0	0	0	0	0
sim.380.005	1	1	1	2	1	1	1	1	1	0	0	0	0	0
sim.381.005	0	0	1	1	1	1	2	1	1	0	0	1	1	0
sim.382.005	0	0	0	0	0	0	0	0	0	5	3	1	2	0
sim.383.005	1	1	1	2	2	3	1	1	1	0	0	0	0	0
sim.384.005	2	0	0	1	1	1	2	1	1	3	3	1	1	1
