ogs	musDom	gloMor	droMel	droYak	droAna	droPse	droWil	droMoj	droVir	anoGam	anoDar	anoSte	aedAeg	culQui
12374	1	1	1	1	1	1	1	1	1	1	1	1	2	1
12375	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12376	1	1	1	1	1	1	1	1	1	0	0	0	1	0
12377	1	1	1	1	1	1	2	1	1	1	1	1	1	1
12378	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12379	0	0	1	1	1	1	1	1	1	0	0	0	0	0
1238	2	1	1	1	1	1	1	1	1	0	0	0	0	0
12380	0	0	0	0	0	0	0	0	0	0	0	0	1	1
12381	0	0	0	0	0	0	0	0	0	0	1	0	0	0
12382	1	1	1	1	1	1	1	1	1	1	0	1	1	1
12383	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12384	0	0	0	0	0	0	0	0	0	0	1	0	0	0
12385	0	0	0	0	1	1	0	1	1	0	0	0	0	0
12386	0	0	0	0	0	0	0	0	0	0	0	1	0	0
12387	0	0	0	1	1	0	0	1	1	0	0	0	0	0
12388	1	1	1	1	1	1	1	1	1	1	0	1	1	1
12389	0	0	1	1	1	0	0	0	0	0	0	0	0	0
1239	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12390	2	1	1	1	1	1	1	1	1	1	1	1	1	1
12391	2	1	1	1	1	1	1	1	1	1	1	1	1	1
12392	0	0	0	0	0	0	0	0	0	1	0	0	0	0
12393	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12394	0	0	0	0	0	0	0	0	0	1	0	1	0	0
12395	1	1	1	1	1	1	1	1	1	0	0	1	1	1
12396	1	1	1	1	1	1	1	1	1	1	1	1	1	4
12397	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12398	1	1	1	1	1	1	1	1	3	2	1	1	1	1
12399	0	0	0	0	0	0	0	0	0	0	0	0	1	0
124	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1240	0	0	0	0	0	0	0	0	0	0	0	0	1	5
12400	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12401	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12402	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12403	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12404	1	1	1	2	1	1	1	1	1	1	1	1	1	11
12405	1	1	1	1	1	1	1	2	2	1	1	1	1	3
12406	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12407	1	0	1	1	1	1	1	1	1	1	1	1	1	1
12408	1	2	1	1	1	1	1	1	1	1	1	1	1	1
12409	1	3	1	1	1	1	1	1	1	1	0	1	1	1
1241	0	0	0	0	0	0	0	0	0	1	2	0	0	0
12410	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12411	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12412	0	0	0	0	0	0	0	0	0	0	1	1	0	0
12413	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12414	1	2	1	1	1	1	1	1	1	1	1	1	1	1
12415	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12416	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12417	1	2	1	1	1	1	1	1	1	1	1	1	1	0
12418	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12419	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1242	0	0	0	0	0	0	0	0	0	0	0	0	2	2
12420	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12421	2	1	1	1	1	1	1	1	1	2	1	1	1	1
12422	0	0	0	1	0	0	1	0	1	0	0	0	0	1
12423	1	1	1	1	1	1	1	1	1	1	1	1	2	1
12424	0	0	1	1	1	1	1	1	1	0	0	0	0	0
12425	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12426	1	1	1	1	1	1	1	1	1	0	0	0	0	0
12427	1	1	1	1	1	1	1	1	1	1	1	1	1	2
12428	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12429	0	0	1	1	1	1	1	1	1	0	0	0	0	0
1243	0	0	0	0	0	0	0	0	0	1	0	0	0	0
12430	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12431	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12432	0	0	0	0	0	0	0	0	0	0	1	0	0	0
12433	0	0	1	1	1	0	1	1	1	0	0	0	1	1
12434	0	0	0	0	0	0	0	1	1	0	0	0	0	0
12435	0	0	1	2	1	1	0	0	0	0	0	0	0	0
12436	0	0	0	0	0	0	0	0	0	0	0	1	0	1
12437	0	0	0	1	1	0	1	0	0	0	0	0	0	0
12438	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12439	1	1	1	1	1	1	1	2	2	1	1	1	1	1
1244	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12440	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12441	1	1	0	0	0	0	0	0	0	0	0	0	0	0
12442	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12443	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12444	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12445	1	1	1	2	1	1	1	1	1	1	1	1	1	1
12446	0	0	0	0	0	0	0	0	0	0	1	0	0	0
12447	1	2	2	2	2	2	2	2	2	2	1	1	1	1
12448	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12449	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1245	1	0	0	0	0	0	0	0	0	0	0	0	0	0
12450	0	0	0	0	0	0	0	0	0	0	0	0	1	2
12451	0	1	0	0	0	0	0	0	0	0	0	1	0	1
12452	0	0	0	0	0	0	0	0	0	0	1	0	0	0
12453	2	1	1	1	1	1	0	1	1	0	0	0	0	0
12454	1	1	1	1	1	1	1	1	1	1	1	1	1	2
12455	1	1	1	1	7	2	1	1	1	1	1	1	1	2
12456	1	1	1	1	1	1	1	1	1	1	1	1	1	0
12457	1	1	1	1	1	1	2	1	1	1	1	1	1	1
12458	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12459.2	1	2	1	1	2	1	1	1	1	1	0	2	1	1
12459.1.1	0	0	1	0	0	1	0	0	0	1	2	1	4	12
12459.1.2	0	0	0	0	1	3	1	1	1	1	1	1	1	0
1246	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12460	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12461	6	1	5	5	5	5	3	4	4	0	0	0	0	0
12462	0	0	1	1	1	1	1	0	1	0	0	0	0	0
12463.2	1	1	1	1	1	2	1	1	1	1	0	0	1	1
12463.1.1	2	0	1	1	1	2	1	2	1	0	0	0	0	1
12463.1.2	1	0	0	0	0	0	0	0	0	0	1	0	0	0
12464	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12465	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12466	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12467	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12468	0	0	0	0	0	0	0	0	0	1	0	1	0	0
12469	1	1	1	1	1	1	1	1	1	1	1	1	2	3
1247	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12470	2	1	4	3	3	1	1	1	3	0	0	0	0	0
12471	1	0	1	1	1	1	0	1	1	1	1	1	1	1
12472	0	0	0	0	0	0	0	0	0	0	0	0	2	3
12473	0	0	0	1	1	0	1	1	0	1	1	0	1	0
12474	1	1	1	1	1	1	1	1	1	1	1	1	1	2
12475	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12476	0	0	0	0	0	0	0	1	1	0	0	0	0	0
12477	1	0	0	0	0	0	0	0	0	0	0	0	0	0
12478	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12479	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1248	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12480	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12481	1	0	0	0	0	0	1	0	0	0	0	0	0	0
12482	0	0	0	0	0	0	0	0	0	1	2	0	1	1
12483	0	0	0	0	0	0	0	0	0	1	2	1	1	2
12484	0	1	1	1	2	2	1	0	1	0	0	0	0	0
12485	0	0	0	0	0	0	0	0	0	1	0	0	0	0
12486	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12487	1	1	1	1	1	1	1	1	1	0	0	0	0	0
12488	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12489	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1249	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12490	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12491	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12492	1	1	1	1	1	1	1	1	1	2	1	1	1	1
12493	2	1	1	1	1	1	1	1	1	1	1	1	1	1
12494	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12495	1	3	1	1	1	1	1	1	1	1	2	2	1	1
12496	0	0	1	1	1	1	0	0	0	0	0	0	0	0
12497	1	1	1	1	1	1	1	1	1	1	1	1	2	1
12498	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12499	1	1	2	1	1	1	3	1	1	1	1	1	1	1
125	5	7	7	8	6	5	5	8	5	7	2	7	12	16
1250	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12500	0	0	0	0	0	1	0	0	0	0	0	0	1	0
12501	1	1	1	1	1	1	1	1	1	1	0	1	1	1
12502	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12503	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12504	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12505	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12506	1	1	1	1	1	1	1	1	1	2	2	2	2	2
12507	1	0	0	1	0	1	0	1	1	0	0	0	0	0
12508	1	1	1	1	1	2	1	1	1	0	0	0	0	0
12509	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1251	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12510	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12511	0	0	0	0	0	0	0	0	0	0	0	0	1	2
12512	0	1	1	1	0	0	0	0	0	0	0	0	0	0
12513	0	0	0	0	0	0	0	0	0	1	1	1	2	10
12514	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12515	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12516	1	0	0	0	0	0	0	0	0	0	1	0	0	0
12517	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12518	1	1	1	1	1	2	1	1	1	1	1	1	1	1
12519	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1252	2	1	2	2	2	2	2	2	2	0	0	0	0	0
12520	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12521	1	1	1	1	1	1	1	1	1	1	2	1	1	1
12522	1	2	1	1	1	1	1	1	1	1	1	1	1	1
12523	1	1	0	1	1	1	1	1	1	4	1	1	0	1
12524	1	1	1	1	1	1	1	1	1	2	1	1	1	1
12525	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12526	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12527	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12528	0	0	0	0	0	0	0	0	0	0	0	1	1	1
12529	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1253	0	0	0	2	0	2	3	0	1	0	0	0	0	0
12530	0	0	0	1	1	1	1	0	1	0	0	1	2	1
12531	0	0	2	2	1	1	2	1	1	0	0	0	0	0
12532	1	1	0	1	0	0	1	0	0	1	0	1	0	1
12533	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12534	0	0	0	1	1	1	1	1	1	0	0	0	0	0
12535	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12536	1	2	1	1	1	1	1	1	1	1	1	1	1	4
12537	0	0	1	1	1	2	1	1	1	0	0	0	0	0
12538	1	1	1	1	1	1	1	2	1	0	0	0	0	0
12539	1	1	1	2	1	1	1	1	1	0	0	0	0	0
1254	0	0	1	0	1	1	1	0	0	0	0	0	0	0
12540	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12541	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12542	0	0	1	1	1	3	1	1	1	0	0	0	0	0
12543	1	1	1	1	1	1	1	1	1	1	1	2	1	1
12544	1	1	1	1	1	1	1	1	1	0	0	0	1	0
12545	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12546	1	1	1	1	1	1	1	1	1	0	0	0	0	0
12547	0	0	1	1	1	1	1	1	1	0	0	0	0	0
12548	0	0	0	0	0	0	0	0	0	0	0	0	1	1
12549	0	0	1	1	1	1	1	0	1	0	0	0	0	0
1255	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12550	1	0	1	1	1	1	1	1	1	1	1	2	0	0
12551	2	0	0	0	0	1	0	0	0	0	0	1	2	1
12552	0	0	0	0	0	0	0	0	0	1	1	1	1	2
12553	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12554	0	0	0	0	0	0	0	0	0	0	0	1	0	0
12555	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12556	1	1	1	1	1	1	1	1	1	1	1	1	1	2
12557	1	1	1	1	1	1	1	1	1	1	0	1	2	2
12558	0	0	1	0	0	1	0	0	0	0	0	0	0	0
12559	0	0	0	0	0	1	0	0	0	0	0	0	0	0
1256	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12560	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12561	0	0	0	0	0	0	0	0	0	1	0	1	0	0
12562	1	1	1	1	2	1	1	1	1	0	0	0	0	0
12563	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12564	0	0	0	0	0	0	0	0	0	0	1	0	0	0
12565	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12566	1	1	2	0	1	1	1	1	1	1	1	1	1	1
12567	1	1	0	0	0	0	0	0	0	0	0	0	0	0
12568	0	2	1	1	2	1	1	1	1	3	2	2	2	3
12569	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1257	1	1	1	1	1	2	1	1	1	2	0	1	1	1
12570	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12571	0	0	0	0	0	0	0	0	0	2	2	1	2	1
12572	1	0	1	1	1	1	1	1	1	1	1	1	1	6
12573	0	0	1	1	0	0	1	0	0	0	0	0	0	0
12574	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12575	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12576	0	0	0	0	0	0	0	0	0	1	0	0	0	0
12577	1	1	1	1	1	1	1	1	1	1	1	1	1	2
12578	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12579	1	0	0	0	1	0	1	1	0	0	0	0	0	0
1258	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12580	0	0	0	1	1	0	0	1	1	0	0	1	0	0
12581	1	1	1	2	1	1	1	1	1	1	0	1	1	1
12582	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12583	0	0	0	0	0	0	0	0	0	0	0	0	1	2
12584	0	0	0	0	0	0	0	0	0	0	0	0	2	1
12585	0	0	0	0	0	0	0	0	0	1	0	0	1	1
12586	1	1	1	1	1	1	1	1	1	1	1	1	2	1
12587.1	2	1	2	2	3	2	2	2	2	1	1	1	1	2
12587.2	4	1	1	1	1	1	1	1	1	1	2	0	4	1
12588	0	0	0	0	0	0	0	0	0	0	0	0	3	2
12589	1	2	1	1	1	1	1	1	1	0	0	0	0	0
1259	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12590	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12591	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12592	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12593	1	2	2	2	2	2	2	2	2	1	1	1	1	1
12594	1	1	1	1	1	1	1	1	1	0	0	0	1	0
12595	0	0	0	0	0	0	9	0	1	0	0	0	0	0
12596	1	0	0	0	0	0	0	0	0	0	0	0	0	0
12597	0	0	0	0	0	0	0	0	0	0	1	0	0	0
12598	0	0	0	0	0	0	0	0	0	0	0	0	1	1
12599	0	0	1	0	0	0	0	0	0	0	0	0	0	0
126	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1260	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12600	0	0	0	0	0	0	0	0	0	0	1	0	0	0
12601	0	0	0	0	0	0	0	0	0	1	1	1	0	1
12602	0	0	0	0	0	0	0	0	0	1	1	1	0	1
12603	0	0	0	0	0	0	0	0	0	1	0	1	0	0
12604	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12605	0	0	1	1	1	1	1	1	1	0	0	0	0	0
12606	0	0	2	2	1	1	1	2	2	0	0	0	0	0
12607	1	1	1	1	1	1	2	1	1	0	0	0	0	0
12608	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12609	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1261	0	0	1	0	1	1	0	0	1	0	0	0	0	0
12610	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12611	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12612	3	1	1	1	1	1	1	1	1	1	1	3	0	1
12613	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12614	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12615	2	1	1	1	1	1	1	1	1	1	1	1	1	1
12616	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12617	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12618	1	0	0	0	0	0	0	0	0	0	0	0	0	0
12619	1	1	1	1	1	1	1	1	1	0	0	0	0	0
1262	0	0	0	0	0	0	0	0	0	1	1	2	1	0
12620	1	1	1	1	1	1	1	1	1	1	2	1	1	3
12621	0	0	0	0	0	0	0	0	0	0	0	0	1	1
12622	2	1	1	2	1	1	1	1	1	0	0	0	0	0
12623	1	1	1	1	1	1	1	1	1	1	0	1	2	1
12624	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12625	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12626	1	1	1	1	2	1	1	1	1	1	1	1	1	1
12627	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12628	1	1	0	0	0	0	0	0	0	0	0	0	0	0
12629	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1263	1	1	1	1	1	1	1	1	1	1	0	1	1	0
12630	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12631	0	0	1	1	0	0	0	0	0	0	0	0	0	0
12632	1	1	1	1	1	1	1	1	1	1	1	1	1	2
12633	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12634	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12635	1	2	2	1	1	1	2	1	2	0	0	0	0	0
12636	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12637	1	1	1	1	1	1	1	1	1	1	1	1	3	1
12638	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12639	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1264	1	1	1	1	1	1	1	1	1	1	1	1	1	2
12640	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12641	1	1	1	1	1	1	1	1	1	2	1	1	2	1
12642	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12643	1	1	1	1	1	1	1	1	1	3	1	1	1	1
12644	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12645	0	1	1	1	1	1	1	1	1	1	0	0	1	2
12646	1	1	1	1	1	1	1	1	1	1	0	1	1	1
12647	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12648	0	0	0	0	0	0	0	0	0	0	0	1	0	0
12649	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1265	0	0	1	1	1	1	1	1	1	0	0	0	0	0
12650	0	0	0	0	0	0	0	0	0	1	1	1	1	2
12651	1	1	1	1	1	1	3	1	1	1	1	1	1	1
12652	0	0	0	1	0	0	0	0	0	0	0	0	0	0
12653	0	0	0	0	0	0	0	1	1	0	0	0	0	0
12654	1	0	1	1	1	1	1	2	1	1	0	1	2	1
12655	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12656	0	1	0	1	0	0	0	0	0	0	0	0	1	0
12657	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12658	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12659	1	1	1	1	1	1	1	1	1	1	0	1	1	1
1266	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12660	0	0	0	1	1	1	1	1	1	0	0	0	0	0
12661	1	1	1	1	1	1	1	0	1	0	0	0	0	0
12662	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12663	0	0	1	0	0	0	0	0	0	1	1	0	1	1
12664	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12665	0	0	0	0	0	0	0	0	0	3	0	2	2	1
12666	1	0	0	1	0	0	0	0	0	0	0	1	0	0
12667	0	0	0	0	0	0	0	0	0	0	0	0	3	2
12668	1	2	1	1	1	1	1	1	1	1	1	2	0	1
12669	3	0	1	1	1	1	1	1	1	0	0	0	0	1
1267	0	0	0	0	0	0	0	0	0	1	0	1	0	1
12670	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12671	0	0	0	0	0	0	0	1	1	0	0	0	0	0
12672	4	20	3	4	5	3	8	4	6	0	0	0	0	0
12673	1	2	1	1	1	1	1	1	1	1	1	1	1	1
12674	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12675	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12676	0	0	1	1	1	1	1	1	1	0	0	0	0	0
12677	2	4	2	2	2	4	2	2	2	3	2	3	3	3
12678	1	0	0	0	0	0	0	0	0	0	0	0	0	0
12679	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1268	1	1	1	1	1	1	1	1	1	1	1	1	1	4
12680	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12681	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12682	0	1	0	1	1	0	1	1	1	0	1	1	1	1
12683	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12684	0	0	0	1	1	1	1	1	1	0	0	0	0	0
12685	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12686	0	0	1	1	1	1	1	0	0	0	0	0	0	0
12687	0	0	0	0	0	0	0	0	0	1	0	0	0	0
12688	0	0	0	0	0	0	0	0	0	2	2	0	3	2
12689	2	1	1	1	1	1	1	1	1	0	1	1	1	0
1269	1	1	1	1	1	1	1	1	1	1	1	1	3	1
12690	1	0	0	0	0	0	0	0	0	0	0	0	0	0
12691	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12692	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12693.1	4	2	2	2	4	2	2	3	2	2	3	4	2	5
12693.2	0	1	0	0	0	0	0	0	0	0	0	0	1	2
12694	0	0	0	1	1	1	0	1	1	0	0	0	0	0
12695	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12696	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12697	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12698	0	0	1	1	1	1	0	1	1	0	0	0	0	0
12699	1	0	1	1	1	1	1	1	1	0	0	0	0	0
127	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1270	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12700	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12701	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12702	0	0	1	1	1	1	1	1	1	0	0	0	0	0
12703	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12704	0	0	0	0	0	0	0	0	0	1	1	1	1	1
12705	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12706	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12707	0	0	0	0	0	0	0	0	0	12	1	1	6	7
12708	0	0	0	0	0	1	1	1	1	0	0	0	0	0
12709	1	0	1	1	1	1	1	1	1	0	0	0	0	0
1271	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12710	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12711	0	0	1	1	1	1	1	1	1	0	0	0	0	0
12712	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12713	3	1	2	2	2	2	2	2	2	0	0	0	0	0
12714	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12715	1	1	1	2	2	2	2	2	2	2	2	2	1	4
12716	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12717	0	0	1	1	1	1	0	0	0	0	0	0	0	0
12718	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12719	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1272	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12720	0	0	0	0	0	0	0	0	0	3	2	2	5	2
12721	0	0	0	0	0	0	0	0	0	0	0	0	1	0
12722	0	0	0	0	0	0	0	0	0	0	0	1	0	0
12723	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12724	0	0	1	0	1	0	0	1	1	0	0	0	0	0
12725	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12726	0	0	0	0	0	0	0	0	0	0	0	0	1	1
12727	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12728	0	0	0	0	0	0	0	0	0	2	0	1	0	0
12729	1	0	1	1	1	1	1	1	1	1	1	1	1	1
1273	1	0	0	0	0	0	0	0	0	0	0	0	0	0
12730	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12731	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12732	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12733	1	2	3	3	3	3	3	2	3	1	1	1	1	2
12734	0	0	0	0	0	0	0	0	0	1	0	0	0	0
12735	0	0	0	0	0	0	0	0	0	0	1	1	0	2
12736	1	1	1	1	1	1	1	1	1	1	2	1	1	1
12737	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12738	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12739	0	0	0	0	0	0	0	0	0	0	0	0	1	1
1274	1	2	1	1	1	1	1	1	1	1	1	1	1	1
12740	0	0	0	0	0	0	0	0	0	1	0	1	2	1
12741	1	0	1	1	1	1	1	1	1	1	1	1	1	1
12742	0	1	0	0	1	0	1	1	1	0	0	0	0	0
12743	0	0	1	1	1	1	0	1	1	0	0	0	0	0
12744	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12745	1	1	1	1	4	3	2	4	4	1	1	1	1	1
12746	1	1	1	1	1	1	1	1	1	1	1	1	2	2
12747	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12748	0	0	1	1	1	1	1	1	1	0	0	0	0	0
12749	0	0	0	0	0	0	0	0	0	1	0	0	0	1
1275	0	0	0	0	0	1	0	0	0	0	0	0	0	0
12750	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12751	0	0	0	0	0	0	0	0	0	1	0	1	1	2
12752	1	1	1	1	1	1	1	1	1	1	0	1	1	1
12753	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12754	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12755	0	0	0	0	0	0	0	0	0	1	0	0	0	0
12756	0	0	1	1	0	0	0	0	0	0	0	1	1	1
12757	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12758	1	1	1	1	1	1	1	1	1	2	1	1	2	1
12759	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1276	1	0	0	0	0	0	0	1	1	0	0	0	0	0
12760	0	0	0	0	0	0	0	0	0	1	1	1	1	0
12761	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12762	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12763	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12764	0	0	0	0	0	0	0	0	0	1	3	4	2	2
12765	1	0	1	1	1	1	1	1	1	0	0	0	0	0
12766	1	0	1	1	1	1	1	1	1	0	0	0	0	0
12767	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12768	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12769	0	0	0	1	0	1	1	1	1	0	0	0	0	0
1277	0	0	0	0	0	0	1	0	0	0	0	0	0	0
12770	0	0	0	1	1	1	1	1	1	0	0	0	0	0
12771	1	1	1	1	1	1	1	1	1	1	1	1	1	1
