ogs	type	total	musDom	gloMor	7	droMel	droYak	13	12	droAna	11	droPse	10	droWil	9	8	droMoj	droVir	6	anoGam	anoSte	4	anoDar	3	aedAeg	culQui	5	2	1
sim.391.023	dup	51	0	NP	3	2	4	NP	NP	4	NP	3	NP	10	6	4	4	4	0	NP	NP	5	NP	NP	NP	NP	2	0	NP
sim.391.023	loss	28	0	1	0	3	2	NP	NP	3	NP	4	NP	4	3	2	3	2	1	NP	NP	0	NP	NP	NP	NP	0	0	NP
sim.391.023	total	79	0	1	3	5	6	NP	NP	7	NP	7	NP	14	9	6	7	6	1	NP	NP	5	NP	NP	NP	NP	2	0	NP
sim.578.005	dup	0	NP	NP	0	0	0	0	0	0	NP	NP	0	0	0	0	0	0	NP	0	0	0	0	NP	0	NP	0	NP	0
sim.578.005	loss	3	NP	NP	0	0	0	0	0	0	NP	1	0	0	0	0	0	0	NP	0	0	0	0	1	0	1	0	NP	0
sim.578.005	total	3	NP	NP	0	0	0	0	0	0	NP	1	0	0	0	0	0	0	NP	0	0	0	0	1	0	1	0	NP	0
sim.155.014	dup	46	14	9	0	0	0	NP	NP	2	NP	3	NP	0	0	0	2	1	0	NP	NP	0	NP	8	NP	NP	0	7	NP
sim.155.014	loss	21	3	4	0	0	2	NP	NP	1	NP	0	NP	2	2	0	1	1	0	NP	NP	3	NP	0	NP	NP	2	0	NP
sim.155.014	total	67	17	13	0	0	2	NP	NP	3	NP	3	NP	2	2	0	3	2	0	NP	NP	3	NP	8	NP	NP	2	7	NP
sim.255.341	dup	2005	135	154	5	82	85	NP	NP	156	NP	165	NP	226	29	10	391	530	2	NP	NP	16	NP	7	NP	NP	3	9	NP
sim.255.341	loss	99	4	5	6	4	5	NP	NP	3	NP	3	NP	8	6	5	20	11	7	NP	NP	2	NP	3	NP	NP	7	0	NP
sim.255.341	total	2104	139	159	11	86	90	NP	NP	159	NP	168	NP	234	35	15	411	541	9	NP	NP	18	NP	10	NP	NP	10	9	NP
sim.744.00114	dup	0	0	0	0	0	0	0	0	0	NP	0	NP	0	0	0	0	0	0	0	0	0	0	0	NP	NP	0	0	0
sim.744.00114	loss	1	0	0	0	0	0	0	0	0	1	0	NP	0	0	0	0	0	0	0	0	0	0	0	NP	NP	0	0	0
sim.744.00114	total	1	0	0	0	0	0	0	0	0	1	0	NP	0	0	0	0	0	0	0	0	0	0	0	NP	NP	0	0	0
sim.606.00114	dup	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
sim.606.00114	loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.606.00114	total	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
sim.808.007	dup	2	0	1	1	0	0	NP	NP	0	NP	0	NP	NP	NP	0	NP	0	0	NP	NP	0	NP	0	NP	NP	NP	0	NP
sim.808.007	loss	3	0	0	0	0	0	NP	NP	1	NP	0	NP	1	NP	0	1	0	0	NP	NP	0	NP	0	NP	NP	NP	0	NP
sim.808.007	total	5	0	1	1	0	0	NP	NP	1	NP	0	NP	1	NP	0	1	0	0	NP	NP	0	NP	0	NP	NP	NP	0	NP
sim.142.023	dup	25	3	4	2	0	1	NP	NP	1	NP	4	NP	0	0	0	1	1	0	NP	NP	2	NP	3	NP	NP	0	3	NP
sim.142.023	loss	18	2	2	0	1	1	NP	NP	3	NP	1	NP	1	1	1	2	0	1	NP	NP	2	NP	0	NP	NP	0	0	NP
sim.142.023	total	43	5	6	2	1	2	NP	NP	4	NP	5	NP	1	1	1	3	1	1	NP	NP	4	NP	3	NP	NP	0	3	NP
sim.323.007	dup	20	NP	NP	NP	NP	NP	0	1	NP	3	NP	5	NP	NP	NP	NP	NP	NP	2	0	NP	1	NP	5	3	NP	NP	NP
sim.323.007	loss	10	NP	NP	NP	NP	NP	0	2	NP	1	NP	0	NP	NP	NP	NP	NP	NP	0	1	NP	2	NP	2	2	NP	NP	NP
sim.323.007	total	30	NP	NP	NP	NP	NP	0	3	NP	4	NP	5	NP	NP	NP	NP	NP	NP	2	1	NP	3	NP	7	5	NP	NP	NP
sim.888.014	dup	1	0	0	0	0	0	NP	NP	1	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	0	NP
sim.888.014	loss	3	0	0	0	0	0	NP	NP	0	NP	1	NP	1	1	0	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	0	NP
sim.888.014	total	4	0	0	0	0	0	NP	NP	1	NP	1	NP	1	1	0	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	0	NP
sim.136.057	dup	17	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	15	NP	NP	NP
sim.136.057	loss	1	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	0	NP	NP	NP
sim.136.057	total	18	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	2	15	NP	NP	NP
sim.62.009	dup	7	0	2	NP	NP	NP	NP	NP	NP	NP	4	NP	0	0	NP	0	0	NP	NP	NP	0	NP	1	NP	NP	0	0	NP
sim.62.009	loss	2	1	0	1	NP	NP	NP	NP	NP	NP	0	NP	0	0	NP	0	0	NP	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.62.009	total	9	1	2	1	NP	NP	NP	NP	NP	NP	4	NP	0	0	NP	0	0	NP	NP	NP	0	NP	1	NP	NP	0	0	NP
sim.352.034	dup	28	NP	NP	NP	NP	NP	0	2	NP	1	NP	1	NP	NP	NP	NP	NP	NP	4	3	NP	12	NP	4	1	NP	NP	NP
sim.352.034	loss	5	NP	NP	NP	NP	NP	3	0	NP	1	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	1	NP	NP	NP
sim.352.034	total	33	NP	NP	NP	NP	NP	3	2	NP	2	NP	1	NP	NP	NP	NP	NP	NP	4	3	NP	12	NP	4	2	NP	NP	NP
sim.780.341	dup	67	NP	NP	NP	NP	NP	1	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	23	22	NP	NP	NP	20	1	NP	NP	NP
sim.780.341	loss	2	NP	NP	NP	NP	NP	0	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	1	NP	1	NP	0	0	NP	NP	NP
sim.780.341	total	69	NP	NP	NP	NP	NP	1	NP	NP	0	NP	0	NP	NP	NP	NP	NP	NP	23	23	NP	1	NP	20	1	NP	NP	NP
sim.76.057	dup	52	3	5	1	3	2	NP	NP	0	NP	4	NP	0	6	3	12	6	0	NP	NP	5	NP	1	NP	NP	NP	1	NP
sim.76.057	loss	31	1	0	1	1	4	NP	NP	2	NP	3	NP	5	3	1	3	4	2	NP	NP	0	NP	1	NP	NP	NP	0	NP
sim.76.057	total	83	4	5	2	4	6	NP	NP	2	NP	7	NP	5	9	4	15	10	2	NP	NP	5	NP	2	NP	NP	NP	1	NP
sim.53.009	dup	7	NP	NP	NP	NP	NP	0	2	NP	1	NP	0	NP	NP	NP	NP	NP	NP	1	0	NP	0	NP	2	1	NP	NP	NP
sim.53.009	loss	2	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	NP	NP	NP	NP	NP	NP	1	0	NP	1	NP	0	0	NP	NP	NP
sim.53.009	total	9	NP	NP	NP	NP	NP	0	2	NP	1	NP	0	NP	NP	NP	NP	NP	NP	2	0	NP	1	NP	2	1	NP	NP	NP
sim.785.009	dup	23	4	6	0	0	0	NP	NP	1	NP	0	NP	1	3	1	1	1	NP	NP	NP	1	NP	3	NP	NP	0	1	NP
sim.785.009	loss	7	1	0	1	0	0	NP	NP	0	NP	1	NP	0	0	0	0	2	NP	NP	NP	0	NP	1	NP	NP	1	0	NP
sim.785.009	total	30	5	6	1	0	0	NP	NP	1	NP	1	NP	1	3	1	1	3	NP	NP	NP	1	NP	4	NP	NP	1	1	NP
sim.748.014	dup	6	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	5	NP	NP	NP
sim.748.014	loss	1	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	0	NP	NP	NP
sim.748.014	total	7	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	5	NP	NP	NP
sim.505.014	dup	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	0	0	NP	0	0	NP	NP	NP	0	NP	NP	NP	NP	0	NP	NP
sim.505.014	loss	1	NP	NP	1	NP	NP	NP	NP	NP	NP	0	NP	0	0	NP	0	0	NP	NP	NP	0	NP	NP	NP	NP	0	NP	NP
sim.505.014	total	1	NP	NP	1	NP	NP	NP	NP	NP	NP	0	NP	0	0	NP	0	0	NP	NP	NP	0	NP	NP	NP	NP	0	NP	NP
sim.18.007	dup	10	NP	NP	NP	NP	NP	2	NP	NP	0	NP	2	NP	NP	NP	NP	NP	NP	0	1	NP	0	NP	0	5	NP	NP	NP
sim.18.007	loss	4	NP	NP	NP	NP	NP	1	NP	NP	1	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	2	NP	0	0	NP	NP	NP
sim.18.007	total	14	NP	NP	NP	NP	NP	3	NP	NP	1	NP	2	NP	NP	NP	NP	NP	NP	0	1	NP	2	NP	0	5	NP	NP	NP
sim.835.007	dup	4	0	0	NP	NP	NP	0	1	NP	NP	NP	1	0	NP	NP	NP	NP	NP	1	1	NP	0	0	NP	0	NP	0	0
sim.835.007	loss	6	0	0	NP	NP	NP	0	0	NP	1	NP	0	0	1	NP	NP	NP	1	1	0	NP	1	0	1	0	NP	0	0
sim.835.007	total	10	0	0	NP	NP	NP	0	1	NP	1	NP	1	0	1	NP	NP	NP	1	2	1	NP	1	0	1	0	NP	0	0
sim.683.005	dup	6	0	0	NP	NP	NP	NP	NP	NP	0	0	0	NP	0	NP	0	0	NP	NP	NP	0	0	0	5	1	NP	0	0
sim.683.005	loss	3	0	0	1	NP	NP	1	NP	NP	0	0	0	1	0	NP	0	0	NP	NP	NP	0	0	0	0	0	NP	0	0
sim.683.005	total	9	0	0	1	NP	NP	1	NP	NP	0	0	0	1	0	NP	0	0	NP	NP	NP	0	0	0	5	1	NP	0	0
sim.50.341	dup	388	102	NP	NP	13	1	NP	NP	32	NP	49	NP	NP	3	1	88	95	1	NP	NP	NP	NP	NP	NP	NP	NP	3	NP
sim.50.341	loss	18	0	2	1	0	1	NP	NP	1	NP	1	NP	2	2	1	2	1	0	NP	NP	NP	NP	2	NP	NP	2	0	NP
sim.50.341	total	406	102	2	1	13	2	NP	NP	33	NP	50	NP	2	5	2	90	96	1	NP	NP	NP	NP	2	NP	NP	2	3	NP
sim.87.009	dup	6	NP	NP	2	1	1	NP	NP	0	NP	0	NP	NP	0	1	0	0	1	NP	NP	0	NP	NP	NP	NP	NP	NP	NP
sim.87.009	loss	4	NP	NP	0	1	0	NP	NP	0	NP	1	NP	1	0	1	0	0	0	NP	NP	0	NP	NP	NP	NP	NP	NP	NP
sim.87.009	total	10	NP	NP	2	2	1	NP	NP	0	NP	1	NP	1	0	2	0	0	1	NP	NP	0	NP	NP	NP	NP	NP	NP	NP
sim.744.002	dup	8	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0
sim.744.002	loss	6	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0
sim.744.002	total	14	0	1	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	2	1	1	1	0	2	0	0	1	0
sim.225.00057	dup	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.225.00057	loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.225.00057	total	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.66.007	dup	10	NP	NP	NP	NP	NP	2	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	0	NP	7	NP	NP	NP	NP	NP	NP
sim.66.007	loss	0	NP	NP	NP	NP	NP	0	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	NP	NP	NP	NP	NP
sim.66.007	total	10	NP	NP	NP	NP	NP	2	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	0	NP	7	NP	NP	NP	NP	NP	NP
sim.991.014	dup	16	1	0	0	0	0	NP	NP	2	NP	1	NP	1	3	0	2	1	0	NP	NP	0	NP	1	NP	NP	0	4	NP
sim.991.014	loss	12	0	2	0	0	0	NP	NP	0	NP	0	NP	2	0	2	1	1	0	NP	NP	1	NP	2	NP	NP	1	0	NP
sim.991.014	total	28	1	2	0	0	0	NP	NP	2	NP	1	NP	3	3	2	3	2	0	NP	NP	1	NP	3	NP	NP	1	4	NP
sim.933.009	dup	8	0	0	1	0	0	NP	NP	1	NP	0	NP	1	0	0	1	0	0	NP	NP	2	NP	0	NP	NP	1	1	NP
sim.933.009	loss	10	0	0	0	1	1	NP	NP	1	NP	2	NP	2	1	0	0	1	0	NP	NP	0	NP	1	NP	NP	0	0	NP
sim.933.009	total	18	0	0	1	1	1	NP	NP	2	NP	2	NP	3	1	0	1	1	0	NP	NP	2	NP	1	NP	NP	1	1	NP
sim.464.009	dup	4	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	3	0	NP	NP	NP
sim.464.009	loss	0	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	0	NP	NP	NP
sim.464.009	total	4	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	3	0	NP	NP	NP
sim.565.00057	dup	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.565.00057	loss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.565.00057	total	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sim.392.00057	dup	0	0	0	0	0	0	0	0	0	0	0	0	NP	0	0	0	0	0	0	0	0	0	0	0	0	NP	0	0
sim.392.00057	loss	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NP	0	0
sim.392.00057	total	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NP	0	0
sim.47.057	dup	50	NP	NP	NP	NP	NP	6	6	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	3	19	NP	16	NP	NP	NP	NP	NP	NP
sim.47.057	loss	10	NP	NP	NP	NP	NP	2	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	4	3	NP	1	NP	NP	NP	NP	NP	NP
sim.47.057	total	60	NP	NP	NP	NP	NP	8	6	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	7	22	NP	17	NP	NP	NP	NP	NP	NP
sim.297.007	dup	9	NP	NP	NP	NP	NP	0	1	NP	3	NP	1	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	1	3	NP	NP	NP
sim.297.007	loss	6	NP	NP	NP	NP	NP	0	1	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	1	NP	1	NP	1	2	NP	NP	NP
sim.297.007	total	15	NP	NP	NP	NP	NP	0	2	NP	3	NP	1	NP	NP	NP	NP	NP	NP	0	1	NP	1	NP	2	5	NP	NP	NP
sim.590.341	dup	184	NP	NP	0	4	26	NP	NP	13	NP	46	NP	87	1	NP	4	0	NP	NP	NP	3	NP	NP	NP	NP	0	NP	NP
sim.590.341	loss	11	NP	NP	1	1	1	NP	NP	0	NP	2	NP	1	2	NP	1	1	NP	NP	NP	0	NP	NP	NP	NP	1	NP	NP
sim.590.341	total	195	NP	NP	1	5	27	NP	NP	13	NP	48	NP	88	3	NP	5	1	NP	NP	NP	3	NP	NP	NP	NP	1	NP	NP
sim.673.341	dup	525	252	256	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	17	NP	NP	NP	NP	NP
sim.673.341	loss	11	4	7	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP
sim.673.341	total	536	256	263	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	17	NP	NP	NP	NP	NP
sim.228.005	dup	20	0	1	1	1	0	0	2	2	0	0	2	0	0	0	0	2	0	1	1	3	0	0	1	0	0	3	0
sim.228.005	loss	8	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
sim.228.005	total	28	1	2	1	1	0	0	2	3	1	0	2	1	0	0	0	2	1	1	1	4	0	0	2	0	0	3	0
sim.55.005	dup	5	1	1	0	0	0	NP	NP	0	NP	0	NP	0	0	0	0	0	1	NP	NP	0	NP	1	NP	NP	0	1	NP
sim.55.005	loss	5	0	0	1	0	0	NP	NP	1	NP	1	NP	1	0	0	1	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.55.005	total	10	1	1	1	0	0	NP	NP	1	NP	1	NP	1	0	0	1	0	1	NP	NP	0	NP	1	NP	NP	0	1	NP
sim.679.034	dup	106	19	6	2	2	6	NP	NP	4	NP	17	NP	1	1	1	20	11	4	NP	NP	4	NP	5	NP	NP	0	3	NP
sim.679.034	loss	29	2	1	1	1	3	NP	NP	5	NP	1	NP	4	1	3	2	1	1	NP	NP	1	NP	1	NP	NP	1	0	NP
sim.679.034	total	135	21	7	3	3	9	NP	NP	9	NP	18	NP	5	2	4	22	12	5	NP	NP	5	NP	6	NP	NP	1	3	NP
sim.799.057	dup	27	NP	NP	NP	NP	NP	3	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	3	1	NP	20	NP	NP	NP	NP	NP	NP
sim.799.057	loss	1	NP	NP	NP	NP	NP	0	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	1	NP	0	NP	NP	NP	NP	NP	NP
sim.799.057	total	28	NP	NP	NP	NP	NP	3	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	3	2	NP	20	NP	NP	NP	NP	NP	NP
sim.554.023	dup	12	NP	NP	NP	NP	NP	2	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	4	0	NP	5	NP	NP	NP	NP	NP	NP
sim.554.023	loss	3	NP	NP	NP	NP	NP	0	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	2	NP	0	NP	NP	NP	NP	NP	NP
sim.554.023	total	15	NP	NP	NP	NP	NP	2	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	5	2	NP	5	NP	NP	NP	NP	NP	NP
sim.881.114	dup	20	NP	NP	NP	NP	NP	1	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	11	1	NP	6	NP	NP	NP	NP	NP	NP
sim.881.114	loss	2	NP	NP	NP	NP	NP	0	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	1	NP	1	NP	NP	NP	NP	NP	NP
sim.881.114	total	22	NP	NP	NP	NP	NP	1	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	11	2	NP	7	NP	NP	NP	NP	NP	NP
sim.175.341	dup	22	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	22	NP	NP	NP
sim.175.341	loss	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP
sim.175.341	total	22	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	22	NP	NP	NP
sim.213.014	dup	21	3	2	0	2	0	NP	NP	2	NP	2	NP	0	2	1	0	0	0	NP	NP	2	NP	2	NP	NP	1	2	NP
sim.213.014	loss	16	2	0	0	1	0	NP	NP	2	NP	2	NP	3	2	1	2	0	1	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.213.014	total	37	5	2	0	3	0	NP	NP	4	NP	4	NP	3	4	2	2	0	1	NP	NP	2	NP	2	NP	NP	1	2	NP
sim.221.114	dup	4	4	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP
sim.221.114	loss	0	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP
sim.221.114	total	4	4	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP
sim.527.005	dup	2	0	1	0	0	NP	0	0	0	NP	0	0	0	0	NP	0	0	0	0	0	0	0	1	NP	0	0	0	0
sim.527.005	loss	2	0	0	0	0	1	0	0	0	NP	0	0	0	0	NP	0	0	0	0	0	0	0	0	1	0	0	0	0
sim.527.005	total	4	0	1	0	0	1	0	0	0	NP	0	0	0	0	NP	0	0	0	0	0	0	0	1	1	0	0	0	0
sim.645.057	dup	12	NP	NP	NP	NP	NP	0	0	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	3	0	NP	3	NP	6	NP	NP	NP	NP
sim.645.057	loss	1	NP	NP	NP	NP	NP	0	0	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	1	NP	NP	NP
sim.645.057	total	13	NP	NP	NP	NP	NP	0	0	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	3	0	NP	3	NP	6	1	NP	NP	NP
sim.568.007	dup	2	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	NP	NP	NP	NP	NP	NP	1	0	NP	1	NP	0	0	NP	NP	NP
sim.568.007	loss	0	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	NP	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	0	NP	NP	NP
sim.568.007	total	2	NP	NP	NP	NP	NP	0	0	NP	0	NP	0	NP	NP	NP	NP	NP	NP	1	0	NP	1	NP	0	0	NP	NP	NP
sim.310.057	dup	49	11	12	NP	NP	NP	NP	NP	9	NP	3	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	3	NP	7	1	3	0
sim.310.057	loss	15	1	4	1	NP	NP	NP	1	0	NP	1	NP	1	1	1	NP	NP	NP	NP	NP	3	NP	0	1	0	0	0	0
sim.310.057	total	64	12	16	1	NP	NP	NP	1	9	NP	4	NP	1	1	1	NP	NP	NP	NP	NP	3	NP	3	1	7	1	3	0
sim.377.114	dup	32	NP	NP	NP	NP	NP	1	1	NP	1	NP	4	NP	NP	NP	NP	NP	NP	4	6	NP	7	NP	6	2	NP	NP	NP
sim.377.114	loss	13	NP	NP	NP	NP	NP	1	1	NP	2	NP	0	NP	NP	NP	NP	NP	NP	3	1	NP	2	NP	1	2	NP	NP	NP
sim.377.114	total	45	NP	NP	NP	NP	NP	2	2	NP	3	NP	4	NP	NP	NP	NP	NP	NP	7	7	NP	9	NP	7	4	NP	NP	NP
sim.555.005	dup	4	1	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	1	NP	0	0	NP	NP	NP	0	NP	0	NP	NP	NP	2	NP
sim.555.005	loss	5	0	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	0	NP	0	1	1	NP	NP	2	NP	0	NP	NP	NP	0	NP
sim.555.005	total	9	1	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	1	NP	0	1	1	NP	NP	2	NP	0	NP	NP	NP	2	NP
sim.9.014	dup	4	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	1	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP
sim.9.014	loss	2	0	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	0	0	NP	NP	NP	NP	NP	NP	NP	NP	1	0	NP
sim.9.014	total	6	1	1	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	1	NP	1	1	NP	NP	NP	NP	NP	NP	NP	NP	1	0	NP
sim.547.057	dup	37	2	0	1	0	2	NP	NP	0	NP	NP	NP	NP	2	NP	25	3	NP	NP	NP	0	NP	1	NP	NP	NP	1	NP
sim.547.057	loss	9	0	1	0	1	1	NP	NP	0	NP	1	NP	1	0	NP	0	2	NP	NP	NP	0	NP	1	NP	NP	1	0	NP
sim.547.057	total	46	2	1	1	1	3	NP	NP	0	NP	1	NP	1	2	NP	25	5	NP	NP	NP	0	NP	2	NP	NP	1	1	NP
sim.958.005	dup	0	NP	NP	0	0	0	NP	NP	0	NP	0	NP	0	NP	0	NP	0	0	NP	NP	0	NP	NP	NP	NP	0	NP	NP
sim.958.005	loss	1	NP	NP	0	0	0	NP	NP	0	NP	0	NP	0	NP	0	1	0	0	NP	NP	0	NP	NP	NP	NP	0	NP	NP
sim.958.005	total	1	NP	NP	0	0	0	NP	NP	0	NP	0	NP	0	NP	0	1	0	0	NP	NP	0	NP	NP	NP	NP	0	NP	NP
sim.423.002	dup	3	1	0	0	0	0	NP	NP	0	NP	0	NP	0	NP	2	NP	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.423.002	loss	2	0	0	0	0	1	NP	NP	0	NP	0	NP	0	NP	0	1	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.423.002	total	5	1	0	0	0	1	NP	NP	0	NP	0	NP	0	NP	2	1	0	0	NP	NP	0	NP	0	NP	NP	0	0	NP
sim.667.005	dup	1	NP	0	0	0	0	0	0	0	0	NP	0	0	0	0	0	0	NP	0	0	0	0	NP	0	1	0	0	0
sim.667.005	loss	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NP	0	0	0	0	NP	0	0	0	0	0
sim.667.005	total	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NP	0	0	0	0	NP	0	1	0	0	0
sim.293.034	dup	2	NP	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	NP	2	NP	NP	NP
sim.293.034	loss	2	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	1	0	NP	NP	NP
sim.293.034	total	4	NP	NP	NP	NP	NP	1	NP	NP	NP	NP	0	NP	NP	NP	NP	NP	NP	NP	NP	NP	0	NP	1	2	NP	NP	NP
sim.426.114	dup	60	NP	NP	NP	NP	NP	NP	0	NP	0	NP	1	NP	NP	NP	NP	NP	NP	NP	5	NP	18	NP	6	30	NP	NP	NP
sim.426.114	loss	2	NP	NP	NP	NP	NP	NP	1	NP	0	NP	0	NP	NP	NP	NP	NP	NP	1	0	NP	0	NP	0	0	NP	NP	NP
sim.426.114	total	62	NP	NP	NP	NP	NP	NP	1	NP	0	NP	1	NP	NP	NP	NP	NP	NP	1	5	NP	18	NP	6	30	NP	NP	NP
